b1	b2	bw1	bw2	e1	e2	ew1	ew2	first1	first2	gid1	gid2	id1	id2	len1	len2	matches	s1	s2	score	seq1	seq2	tok1	tok2	uid1	uid2	ch_match	align_len	matches_percent	w_match	series_b1	series_b2
1	1243	0	234	319	1562	58	294	false	true	3997935449618325707	3127110245272101888	GVDB20200108-ara1.mARkdown.ms32	Kraken210622021802-ara1.inProgress.ms266	1583	1593	302	ظواهر الاجساد الي لا ارواح فيها ظاهرة ولا انوار فيها زاهرة مثلها -مثل قشور الثمار التي اذا اكلت ورمي بها -ياكلها من لا-عقل له مثل الدواب والمجانين من الناس وبومءذ اذا انقضي الامر وقال الشيطان لاتباعه وحزبه ان الله وعدكم وعد الحق ووعدتكم فاخلفتكم وما كان--- عليكم من-- سلطان الا ان دعوتكم فاستجبتم لي فلا تلوموني وثوموا انفسكم	ظواهر الاجسام الي لا ارواح فيها ظاهرة ولا انوار منه ظا-هرة مثلها كمثل قشور الثمار ال-ي اذا اكلت ورمي بها فياكله- من لا عقل له مثل الدواب والمجانين من الناس ويومءذ اذا --قضي الامر -قال الشيطان لاتباعه وحزبه ان الله وعدكم وعد الحق ووعدتكم فاخلفتكم وما كان لي عليكم مينء سلطان الا ان دعوتكم -استجبتم لي فلا تلوموني ولوموا انفسكم	544.0	32	266	300	300	1060405710117721691	7844893497154702512	245	326	92.6380386352539	47	GVDB20200108-ara1.mARkdown	Kraken210622021802-ara1.inProgress
319	1	58	0	1583	1229	300	233	false	true	3997935449618325707	3127110245272101888	GVDB20200108-ara1.mARkdown.ms32	Kraken210622021802-ara1.inProgress.ms267	1583	1607	1043	وهذا ما لا يخفي علي وعلي من انصف--- نفسه واختبر هذا الامر بصحة عقله وان سفهاء الامة يتبعون اصحاب الدنيا وينقطعون عن اهل الدين ويتبعون ابليس اللعين وقد علموا ان امور الدنيا فانية منقضية وان الشيطان محسن لهم امورها ويحضهم علي جميعها وطلبها ويزهدهم في الاخرة ونعيمها والا فان وعده الله -هو الحق فاذا خرجوا من الدنيا وراوا ما كانوا يوعلمون وضل عنهم ما كان الشيطان يعدهم به------- وانقطعوا عن الرحمة وبعلوا منها----- فصاروا شياطين في الاخرة بالفعل ويوم القيامة هم في العذاب مشتر کون الفصل الرابع والعشرون اعلم ايها الاخ ايدك الله وايانا بروح منه ان معني قوله يوم يفر المرء من- اخي-ه وامه وابيه وصاح-بته وبنيه -هو اشتغال كل نفس------ بما عملت اذا احاطت بها سيءات ما كسبت واما قوله ولقد جءتمونا فرادي اي لقد جشتم ب--------------------ارواح- بلا اجسام وما نري معكم من شفعاء --اي ليس معكم اعمال صالحة وتر- ثم ما خوننا-م وراء ظهوركم يعني جل اسمه ماخولهم من الجسم الذي كتب لهم فيه اثار الحكمة- المتقن بصنع ال-------له ومن- احس----ن الله ما صنعا وهي السفينة التي اوت------ اليها النفوس لما طغي حر الخطيءة ولما حل---- طوفان العذاب وعندما جحدت وتكبرت ونسيت ما كانت به امرت فمن تنبه وتيقظ------- وعرف -------------------المحل الذي هو فيه واغتنم الفرصة وعمل الاعمال التي--- تكون بها عودته الي بار به سبحانه وتعالي مطهرا من --ذنوبه بماء التوبة عاد وهو مستريح الي روح وريحان ورب غير غضبان ومن عاد وقد زادت معاصيه علي ما كانت واكتسبت اوزارة فوق اوزارها فهو طاءر الي العذاب الاليم والهوان	وهذا ما لا خفاء به ع--لي من انصف من نفسه واختبر هذا الامر بصحة عقله وان سفهاء الامة يتبعون اصحاب الدنيا ويتقطعون عن اهل الدين ويتبعون ابليس اللعين وقد علموا ان امور الدنيا فانية منقضية وان الشيطان يني---هم امورها ويحضهم علي جم-عها وطلبها ويزهدهم في الاخرة ونعيمها -الي -هي وعد- الله وهو الحق فاذا خرجوا -ن الدنيا وراوا ما كانوا يوعد-ون وضل عنهم ما كان الشيطان يعدهم به ابلسوا وانقطعوا عن الرحمة وبعدوا عن النعمة فصاروا شياطين----------------- ويوم القيامة هم في العذاب مشركون واما ق--------------------------------------------------------------------وله يوم يفر المرء منء اخييه وامه وابيه وصاحيبته وبنيه فهو اشتغال كل نفس يومءذ بما عملت اذا احاطت بها سيءات ما كسبت واما قوله ولقد جءتمونا فرادي كما خلقناكم اول مرة يعني جيتمونا ارواحا بلا اجسام وما نري معكم--- شفعاءكم اي ليس معكم اعمال صالحة وتركنتم ما خولناكم وراء ظهوركم يعي ما --------خولهم من الجسم الذي كتب لهم فيه اثار --حكمته المتقن بصنعته صبغة الله ومنء احسن مين الله صبغة--- وهي السفينة التي اوت النفس اليها لما غرقت في ب--حر الخطيءة -لما حل بها طوفان العذاب ل---ما جحدت وتكبرت ونسيت ما كانت به امرت فمن ------تيقظ وانتبه وعرف المعحل الذي فارقه والمحل الذي هو فيه واغتنم الفرصة وعمل الاعمال الي بها تكون---- عودته الي بارء-ه سبحانه------- مطهرا من الذنوب- بماء التوبة عاد وهر مس-ريح الي روح وريحان ورب غير غضبان ومن عاد وقد زادت معاصيه علي ما كانت واكتسب- اوزارا فوق اوزاره- فهو صاءر -بر العذاب الاليم والهوان	1749.5	32	267	300	300	1060405710117721691	977709220997876523	838	1369	76.18699645996094	158	GVDB20200108-ara1.mARkdown	Kraken210622021802-ara1.inProgress
1	1229	0	233	380	1607	69	300	false	true	3997935449618325707	3127110245272101888	GVDB20200108-ara1.mARkdown.ms33	Kraken210622021802-ara1.inProgress.ms267	1623	1607	344	المقيم مع الشياطين والكافرين الذين هم مقربين في الاصفاد سرابيلهم من قطران وتغشي وجوههم النار ويومءذ لا ينفع الذين ظلموا معذر-تهم ولا هم يستعتبون---------- واذا كان --وقت قيام القاءم السابع بالامر الجديد ولا ينفع نفس- ايمانها لم تكن امنت من قبل او كسبت في ايمانها خيرا والخير هو المعرفة به قبل قيامه واما قوله والاخلاه يومءذ بعضهم لبعض عدو الا الم-تقين فهم اصحاب الخلة والمحبة في الدنيا وفي غير	المقيم مع الشياطين والكافرين الذين ه- مقرنين في الاصفاد سرابيلهم من قطران وتغشي وجوهه- النار فيومءذ لا ينفع الذين ظلموا معذرتتهم وماواهم النار وبءس المصير واذا كان الوقت قيا-------م السابع بالامر الجديد -لا ينفه نفسا ايمانها لم تكن امنت من-قبل او كسبت في ايمانها خيرا والخير هو المعرفة به قبل قيامه واما قوله -الاخلاء يومثذ بعضه --بعض عدو الا المتتقين-فهم اصحاب الخلة والمحبة في الدنيا -في غير	603.0	33	267	300	300	-8013297504328125645	977709220997876523	281	394	87.30964660644531	47	GVDB20200108-ara1.mARkdown	Kraken210622021802-ara1.inProgress
380	1	69	0	1623	1343	300	236	false	true	3997935449618325707	3127110245272101888	GVDB20200108-ara1.mARkdown.ms33	Kraken210622021802-ara1.inProgress.ms268	1623	1710	1062	الله عز وجل المجتمعين علي معاصيه فاذا كان يوم القيامة صارت تلك الصداقة عداوة وتلك الخلة قطيعة و واقبل بعضهم علي بعض يت--ومو -الا المتقين الذين محبتهم صادقة في الله عز وجل فهم يومءذ اخوان علي سرر متقابلين واما قوله -----شهد عليهم سمعهم وابصارهم ف---------هم رءساءهم كما قذمنا القول في شرح ما ذكرناه ان العالم كله انسان واحد اذا شمله دین----- وشريعة واحدة قرءساء الضلال مثل الذ---ين اضلوهم و ابصارهم------------------------------------------------------------------------------------------------------ وافءدتهم -امثال------ اعضاء رءساء اجسامهم الطاهرة ولذلك قيل ان في الاجسام اجسام- طاهرة بالطاعة ونجسة بالمعصية واما قولهم و-------لم شهدثم علينا قالوا انطقنا الله الذي انطق ك-ل شء اي شهدنا عليكم وعلي انفسنا بالحق لان الاشياء----- قد بانت لنا في هذا اليوم---- ناطقة بتوحيد الله عز وجل وكنا عن هذا غافلين وبهذا الحق مكذبين فيومءذ يورث----- الارض للذين امنوا يتبواون من الجنة حيث يشاءون فنعم اج-ر العاملين وتري الملاءكة حافين من-- حول العرش يسبحون بحمد ربهم وقضي بينهم بالحق وقيل الحمد لله رب العالمين والعرش هنا هو عرش الملكوت الذي لا تدر که صفة مخلوق وهو علمه المحيط بالمخلوقات كلها وهو الابداع الاولي التام عرش الله عز وج---ل--------- والملاءكة هم ال-------رءساء ا-------------لعالو---------ن الباقون ويوم القيامة -فاز الذين امنوا بالجنة لا خوف عليهم ولا هم يحزنون والذين كفروا في النار ----لهم فيها ------زفير وشهيق---------- خالدين فيها ما دامت السموات والارض الا ما شاء ربك- واستقر اهل الجنة في كرامة الله عز وجل تحيتهم فيها يوم يلقونه سلامة و اخر دعواهم ان الحمد	الله------- المجتمعون علي معاصيه واذا كان يوم القيامة صارت تلك الصداقة عداوة وتلك الخلة قطيعة-- واقبل بعضهم علي بعض يتلاومون الا المتقين الذين محبتهم خالصة في الله -------فهم يومءذ اخوان علي سرر متقابلين واما قوله يوم يشهد عليهم سمعهم وابصارهم وجلودهم منهم رءساءهم كما قدمنا القول في شرح ما ذكرناه ان العالم كله انسان واحد اذا شمله دين واحد وشريعة واحدة فرءساء الضلال هم سمع الذين اضلوهم و-ابصارهم وافيدتهم وامثال الاعضاء التي في اجسامهم وهم جلودهم وكذلك رءساء الذين امنوا واتقوا ايضا سمعهم وابصارهم وافءدتهم وامثال رءساء اعض------اء اجسامهم الطاهرة ولذلك قيل ان في الاجسام اجساما طاهرة بالطاعة ونجسة بالمعصية واما قولهم لجلودهم لم شهدتم علينا قالوا انطقنا الله الذي انطق كتل شء اي شهدنا عليكم وعلي انفسنا بالحق اذ- الاشياء كلها قد بان- لنا في هذا اليوم اها ناطقة بتوحيد الله------- وكنا عن هذا غافلين وبهذا الحق مكذبين فيومءذ يورث الله الارض للذين امنوا يتبوءون من الجنة حيث يشاءون فنعم اجمر العاملين وتري الملاءكة حافين مينء حول العرش و-----------------------------------------------------------------------هو عرش الملكوت الذي لا يدرك صفته مح-لوق و---علمه المحيط بالمخلوقات كلها وهو الابداع الاول- التام عرش الله ذي الجلال والاكرام والملاءكة--- الثمانية رءساء الملاءكة وهم العالون الفاءزون البارزون يوم القيامة وفاز الذين امنوا بالجنة لا خوف عليهم ولا هم يحزنون والذين كفروا ب--النار يسمع هم فيها شهيق وزفير وهم فيها مبلسوت خالدون فيها ما دامت السموات والارض الا ما شاء الله واستقر اهل الجنة في كرام----ته عز وجل تحيتهم ي-----وم يلقونه سلام و--اخر دعواهم ان الحمد	1826.0	33	268	300	300	-8013297504328125645	-5637719899322163439	866	1466	72.4420166015625	156	GVDB20200108-ara1.mARkdown	Kraken210622021802-ara1.inProgress
1	1268	0	238	386	1632	67	300	false	true	3997935449618325707	3127110245272101888	GVDB20200108-ara1.mARkdown.ms43	Kraken210622021802-ara1.inProgress.ms273	1628	1632	355	علي ال-تحرك الباعث لها الي عالمها فرحانة مسرورة ومنی غفلت عن ذلك وعطفت علي الحركة الكثيفة الموضوعة علي الجسم تصورت فيها----- ثقيلة كثيفة لا تقدر بها علي الخلاص منها والبعد عنها وتبقي في عالم الكون والفساد مقيدة في اعمالها القبيحة وافعالها السيءة والحركة الاولي المفروضة علي اجسام العالم الانساني والخلق الادمي ما منهم الا واردها كان علي ربك حتما مقضية ثم ننجي الذين اتقوا ونذر الظالمين فيها	علي المتحرك الباعث ه-ا الي عالمها فرحانة مسرورة ومي- غفلت عن ذلك وعطفت علي الحركة الكثيفة الموضوعة علي الجسم تصورت فيها صورة ثقيلة كثيفة لا تقدر بها علي الخلاص منها والبعد عنها وتبقي في عالم الكون والفساد مقيدة ب--اعمالها القبيحة وافعالها السيءة والحركة الاولي المفروضة علي اجسام العالم الانساني والخلق الادمي ما منهم الا واردها----------------------- ثم ننجي الذين اتقوا ونذر الظالمين فيها	670.5	43	273	300	300	-3687095931066019716	195282977251524133	294	391	90.79283905029297	56	GVDB20200108-ara1.mARkdown	Kraken210622021802-ara1.inProgress
428	10	74	2	1618	1151	298	216	false	true	3997935449618325707	3127110245272101888	GVDB20200108-ara1.mARkdown.ms43	Kraken210622021802-ara1.inProgress.ms274	1628	1625	1025	في جهنم عالم الكون والفساد ففي هذا البرهان الي-- ظواه-----ر الشراءع اجسام تكون علوم-----------ها ارواح وانه لا قوام للارواح الا بالاجسام ولا قوام للاجسام الا بالارواح وانه می عطفت النفس علي محبة شهوات الجسم حشرت معه وبقيت حيث هي لا تفارقه ومتي اقبلت النفس علي محبة------ من هي----- بالنسبة اليه اقرب اصبحت احق باللحوق به ومن واجبها ان تكون معه حيث كان كما قال رسول الله مع و المرء يحشر مع من احب فاحرص يا اخي ان تكون محبتك-------------- خالصة الله عز وجل كما قال الله سبحانه لنبيه لما امره ان يدعو عباده اليه قل ان ك-نتم تحبون الله فا-تبعوني يحببكم الله واتباع الرسول لا يكون الا بهدي والهدي هو النور والنور هو الروح الذي من امر الله سبحانه وهو النفس------- الكر-مة والروح القدسية كما قال الله عز وجل- نزل به الروح الامین علي قل-بك لتكون من المنذرین فقد صح بهذا الاعتبار ان الحركات الدينية المنبعثة من جانب الله عز وجل الداعية الي عبادته ومعرفته حق معرفته مبنية علي مثل ما ابدعه من موجوداته واخترعه من مصنوعاته ولذلك قال جل اسمه ستريهم ايات-نا في الافاق وفي انفسهم حتي يتبين لهم انه الحق يعني الدين الذي اقامه والشرع ا-لذي شرعه لعباده ولما كان جل اسمه م-نزه- عن صفات الجسمانيين والروحانيين والنفسانيين وجب علي الموصوفين بهذه الصفات تنزيه مبدعهم عما تجدونه فيهم فلذلك استحق العبادة من عالم السموات والارض والجن والانس والعقل والنفس -كلهم عباد مربوبون	في جه-م عالم الكون والفساد فبهذ--ا البرهان صح ان ظواهر امور الشراءع اجسام و----علومها وتاويلاتها ارواح وانه لا قوام للارواح الا بالاجساد ولا قوام للاجساد الا بالارواح وانه مي عطفت النفس علي محبة ا------لجسم حشرت معه وبقيت حيت هو لا تفارقه ومني اقبلت النفس علي محبة شهوات من هي اليه بالنسية----- اقرب وهي------ باللحوق به احق واوجب كانت ----معه حيث كان كما قال رسول الله----- المرء يحشر مع من احب فاحرص يا اخي ان تكون محبتك روحانية عقلية خالصة -لله عز وجل كما قال------------ لنبيه لما امره ان يدعو عر ا---ليه قل ان كننتم تحبون الله فاتتبعوني يحببكم الله واتباع الرسول لا يكون الا-بهدي والهدي هو النور والنور هو الروح الذي من امر الل-------ه وهو النفس الزكية الكريمة والروح القدسية كما قال الله جل اسمه نزل به الروح الامين علي قلمبك لتكون من المنذرين فقد صح بهذا الاعتبار ان --حركات --دين-- الله------------------------ الداعية الي عبادته ومعرفته حق معرفته مبنية علي مثل ما ابدعه من موجوداته واخترعه من مصنوعاته ولذلك قال جل اسمه سنريهم اياتينا في الافاق وفي انفسهم حتي يتبين -هم انه الحق يعي دينه ا--لذي اقامه و--شرعه الذي شرعه لعباده ولما كان جل اسمه متنزها عن صفات الجسمانيين وا------------لنفسانيين وجب علي الموصوفين بهذ انص-فات تنزيه مبدعهم عما بجدونه فيهم فلذلك استحق العبادة من عالم ---موات والارض والجن والانس والعقل والنفس فكلهم عباد -ربوبون	1790.5	43	274	300	300	-3687095931066019716	-1299058129088331981	826	1250	82.0	155	GVDB20200108-ara1.mARkdown	Kraken210622021802-ara1.inProgress
307	1125	60	201	1067	1708	201	300	false	true	3997935449618325707	3127110245272101888	GVDB20200108-ara1.mARkdown.ms39	Kraken210622021802-ara1.inProgress.ms287	1587	1708	515	وله المثل الاع-لي في السموات والارض واما قوله مثل نوره فیعی العقل الكلي الذي هو اول مبدع ابدعه الله وقوله و كمشكاة فيها مصباح المضبا في جاجة الزجاجة كانها كوكب دري وقد من شجرة مباركة وءة لا شرقية ولا غربية يكاد يثها يضء ولو لم تمسسته تار ثور علي نور يهده الله لنوره من يشاء فهي النفس الكلية المنبعثة منه المضيءة بنور العقل كما تضي المشكاة بنور المصباح المشرق بنور الله عز وجل والزجاجة هي الهيولي الاولي الشفافة المضيءة -ما يسري فيها من فيض النفس عليها كفيض العقل علي النفس كانها كوكب دري مجردة من الصورة ومكو --------كبة بالانوار الذاتية بوقد-من شجرة مباركة زينونة لا شرقية ولا غربية وان النفس الكلية ذات الفروع الثلاثة هي التي تعطي الحياة والحركة لجميع الموجودات كوقود المصابيح والقناديل با-----------------------لزيت-- لا شرقية ولا غربية بل مبدعة بامر الله عز وجل لا مركبة ولا مءلفة يكاد زيتها	وله المشل الاعثلي في السموات والارض فاما قوله مثل نوره يعني العقل الاول الذي هو اول مبدع ابدعه------------- كمشكاة النفس الك-------------------------------------------------------------------------------------------------------------------------------------------------------------------لية المنبعشة منه المضيءة بنور العقل كما تضء المشكاة بنور المصباح المشرق بنور الله------- والزجاجة--- الهيولي الاولي الشفافة المضيءة بما يسري فيها من فيض النفس عليها كفيض العقل علي النفس كانها كوكب دري--------- الصورة المجردة المكوكبة بالانوار الذاتية يوقد من شجرة مباركة زيتونة لا شرقية ولا غربية---- النفس الكلية ذات الفروع الثلاثة معطية------- الحياة والحركة لجميع الموجودات كوقود المصابيح والقناديل بالزيت المستخرج من شجرة الزيتون لا شرقية ولا غربية بل مبدعة بامر الله------- لا مركبة ولا مءلفة يكاد زيتها	930.5	39	287	300	300	8712417659341327163	2189391461557604491	423	796	64.69849395751953	73	GVDB20200108-ara1.mARkdown	Kraken210622021802-ara1.inProgress
1067	1	201	0	1428	324	272	62	false	true	3997935449618325707	3127110245272101888	GVDB20200108-ara1.mARkdown.ms39	Kraken210622021802-ara1.inProgress.ms288	1587	1810	294	يضء ولو لم تمسسه نار نور-علي نور يهدي الله لنوره من يشاء اي تكاد للطف--ها وشرفها ان تكون عقلا ولو لم يتصل بها فلما امرها بخيراته -كان نور علي نور كذلك نور العقل من نو-ر النفس ويضرب الله الامثال للناس والله بكل شء عليم ولذلك كانت النار اجل الاشكال واعظم الامثال المتصلة بالنور وقد-- افتخر بها ابلیس لما قال وخلقتني م-ن نار وخلقته م-ن طين ل----ان النار تتحرك الي العلو بالطبع	يضء ولو لم تمسسه نار نور علي نور--------------------------- تكاد للطافتها وشرفها--- تكون عقلاء لو لم يتصل بها فلما امدها بخيراته فكان نور علي نور كذلك نور العقل فوق نور النفس ويضرب الله الامثال للناس ول------------------ذلك كانت النار اجل الاشكال واعظم الامثال --متصلة بالنور ولذلك افتخر بها ابليس لما قال -خلقمتي مين نار وخلقته مين طين وذلك ان النار تتحرك الي العلو بالطبع	498.0	39	288	300	300	8712417659341327163	-1457438154346430216	236	374	78.60962677001953	46	GVDB20200108-ara1.mARkdown	Kraken210622021802-ara1.inProgress
851	429	144	81	1793	1359	300	231	false	true	3997935449618325707	3127110245272101888	GVDB20200108-ara1.mARkdown.ms40	Kraken210622021802-ara1.inProgress.ms288	1793	1810	751	كتقدم الواحد علي الاثنين وان من الاثنين نركبت الصورة المحردة------------------------------------------------------------------------------- الطبيعية كتقدم الاثنين علي الثلاثة وال--نفس متقدمة الوجود علي الهيولي الاول كتقدم الاربعة علي الخمسة و کون اللطاءف البسيطة عن الباري سبحانه وتعالي دفعة واحدة بلا زمان ولا مكان وشرف بعضها علي بعض ب------نسبة القرب اليه والبعد منه فامر الله سبحانه علة وجود العقل والعقل علة النفس والنفس علة الهيولي الاولي و الهيولي علة الصورة المجردة الفصل الثلاثون اعلم ايها الاخ ايدك الله وايانا بروح منه ان الاركان الاربعة متقدمة الوجود علي الاركان الت-------ي تحتها بالازمان و الادوار والقرانات و عالم الارواح اللطيفة والانفس الشريفة متقدمة الوجود علي عالم الافلاك بالدهور الطويلة الموجودة في القوي النفسانية بالدورات المتوهمة البعيدة من الدخول تحت الاساطة والان-حصار كالاحاطة بايام الادوار والعصو-ر الموجودة بظلمة الليل ونور النهار والز مان داخلي في الده-ر والدهر حاءط بالزمان والزمان بدنه من حركة الفلك والدهر بدنه من حركة النفس الكلية والزمان لا يبلغ درك الدهر والدهر متقدم الوجود علي الزمان واعلم ا-------ن النفس قد	كتقدم الواحد علي الاثنين و------الاثنان متقدم الوجود علي الثلاثة كتقدم النفس علي اهيولي والثلاثة متقدم الوجود علي الاربعة كتقدم الهيولي علي ا---------------------------لطبيعة والاربعة متقدم- الوجود علي ال-------حمسة كتقدم الطييعة علي الصورة وك-ون اللطاءف البسيطة عن الباري سبحانه------- دفعة واحدة بلا زمان ولا مكان وشرف بعضها علي بعض بقرب النسبة------ اليه والقرب منه فالباري سبح--انه علة----- العقل والعقل علة النفس والنفس علة ا-هيو--------ي و-الهيولي علة الصورة المجردة --فصل --------واعلم يا اخي--- ايدك الله وايانا بروح منه -------بان الافلاك متقدمة الوجود علي الاركان الاربعة الي تحتها بالازمان و-الادوار والقرانات وعلم --الارواح اللطيفة والانفس الشريفة متقدمة الوجود علي----- الافلاك بالدهور الطوال- الموجودة في القوي النفسانية بالدورات المتوهمة البعيدة عن الدخول تحت الاحاطة والانتحصار كالاحاطة ب-----الادوار والاعصار الموجودة بظلمة الليل وضوء النهار والز-مان داخل ف-ي الدهور والدهر حاءط بالزمان والزمان بد----ء حركة الفلك والدهر بد----ء حركة النفس الكلية والزمان لا يبلغ درك الدهر والدهر متقدم الوجود علي الزمان واعلم يا اخي ان النفس قد	1251.5	40	288	300	300	-6395275238792826100	-1457438154346430216	622	1046	71.79732513427734	90	GVDB20200108-ara1.mARkdown	Kraken210622021802-ara1.inProgress
1	1359	0	231	258	1646	43	276	false	true	3997935449618325707	3127110245272101888	GVDB20200108-ara1.mARkdown.ms41	Kraken210622021802-ara1.inProgress.ms288	1723	1810	241	اتي عليها دهر طويل قبل تعلقها بالجسم وذلك انها تحركت حركة طويلة غير متوهمة كتوهم الحركات المحسوسة- الكاءنة في الزمان الفلكي و كانت في عالمها الروحاني ومحلها النوراني وفي مركزها الذي هو ا-------------------------------لعقل الفعال تقبل منه الفيض والفضاءل والخير-- وتتراءي فيها الامثال العقلية	اتي عليها دهر طويل قبل تعلقها بالجسم وذلك انها تحركت حركة طويلة غير متوهمة كتوهم الحركات المحسوسات الكاءنة في الزمان الفلكي و-كانت في عالمها الروحاني ومحلها النوراني و---مركزها العقلي ودارها الحيواني مقبلة علي علتها العقل الفعال تقبل منه الفيض والفضاءل والخيرات وتتراءي فيها الثالات العقلية	444.5	41	288	300	300	-22512436646423809	-1457438154346430216	202	291	82.81787109375	33	GVDB20200108-ara1.mARkdown	Kraken210622021802-ara1.inProgress
289	1	49	0	1723	1564	300	274	false	true	3997935449618325707	3127110245272101888	GVDB20200108-ara1.mARkdown.ms41	Kraken210622021802-ara1.inProgress.ms289	1723	1717	1344	ملتذة مستر مكة مسرورة فل-------ما اقامت علي تل------ك الحركة الفاضلة والنعمة الكاملة والبركة الشاملة ما لا ي-صل الي تصوره --الوهم الجزءي والتخيل الحسي----- امتلات من تلك الفضاءل والخيرات او ارادت التشبه بعلتها وان تكون مفيدة و--------ذاتا تامة وجود-ا فلما راي الباري سبحانه ذلك منها مكنها من ال-----جسم وهياه لها وخلق من ذلك الجسم عالم الانلاك واطباق السموات من لدن فلك المحيط الي منتهی مركز الارض وركب الافلاك بعضها في جوف بعض فتحركت النفس فيها حركة اختيارية فوجدت في الاشياء المخلوقة منها قوة القبول لاثاره-----ا وصورت فيها صورة ما في ذاتها وجعلتها و-------نقشتها وصنفتها واكسبتها الحركة وكانت الاشياء كثيفة بالجسم لطيفة وبالنفس متحركة بالقوة الباعثة لها من العدم الي الوجود بالعناية الربانية والاضافة --------والارادة النفسانية فلما سرت القوي الفاضلة والحركات الكاملة في عالم الافلاك -جعلتها انوارة شفافة ذات اجرام لطيفة خفيفة ونقشت منها -مثال الصور المحردة المقراة من الاجرام التي فيها فصارت الملاءكة الذين هم اهل الافلاك امثلة ل-من فوقهم من الملاءكة المقربين ثم كذلك اهل کلی سماء من لدن فلك المحيط الي تلك القمر فاقام امر النفس جارية علي هذا الحال مدة ما شاء الله عز -------وجل علي احسن --نظام واكمل ---مام الي ان كان من ادم ما كان ف-هبطت النفوس الجزلية--------------- واتحدت بالاجسام وفارقت الاجرام جزاء لما استحقته من العقاب والعذاب -ما كان منها من النسيان والخطا وتقطعت ثلاث فرق فرقة اتحدت جوهرية المعادن وفرقة اتحدت -جوهرية النبات وفرقة اتحدت -جوهرية الحيوان الذي افضله عالم الانسان ثم عطفت النفس الكلية بعد ذلك راجعة الي قبول الفيض العقلي بالتوبة والانابة والاستغفار لمن في ال------------------------------------------------------------------------------ارض ربنا وسعت كل شء رحمة وع-لما قاغفر	ملتذة مستريح-ة مسرورة فرحانة فلما اقامت علي ذلك ي تلك الحركة الفاضلة والنعمة الكاملة والبركة الشاملة ما لا يوصل الي تصورها بالوهم الجزءي والتخيل الحسي فلما امتلات من تلك الفضاءل والخيرات--- ارادت التشبه بعلتها وان تكون مفيدة وان تكون ذاتا منه- وجودها فلما راي الباري سبحانه ذلك منها مكنها من عالم الجسم وهياه لها وخلق من ذلك الجسم عالم الافلاك واطباق السموات من لدن فلك المحيط الي منتهي مركز الارض وركب الافلاك بعضها فوق--- بعض فتحركت النفس فيها حركة اختيار-- فوجدت في الاشياء المخلوقة ل-ها قوة -لقبول -اثارها منها وصورت فيها صورة ما في ذايها وجعلتها مثالات ونقشتها وصبغتها واكسبتها الحركة فكانت الاشياء كثيفة بالجسم لطيفة -بالتفس متحركة بالقوة الباعثة -ها من العدم الي الوجود بالعناية الربانية والافاضة العقلية والارادة النفسانية فلما سرت القوي الفاضلة والحركات الكاملة في عالم الافلاك وجعلتها انوارا شفافة ذات اجرام لطيفة خفيفة ونقشت فيها امثال الصور المجردة المعراة من الاجرام ال-ي فيها فصارت الملاءكة الذين هم اهل الافلاك مثالات لمن فوقهم من الملاءكة المقربين ثم كذلك اهل كل- سماء -ه لدن فلك المحيط الي فلك القمر واقام امر النفس جاريا علي هذه الحال مدة ما شاء الله الباري عز وجل علي احسن النظام واكمل التمام الي ان كان من ادم ما كان فاهبطت النف-س الجزءية الي مركز الارض واتحدت بالاجسام وفارقت الاجرام من------ استحق -------------العذاب بما كان منه- من النسيان والحطا وتقطعت ثلاث فرق فرقة اتحدت جوهرية المعادن وفرقة اتحدت بجوهرية النبات وفرقة اتحدت بجوسرية الحيوان الذي افضله عالم الانسان تم عطفت النفس الكلية بعد ذلك راجعة الي قبول الفيض العقلي بالتوبة والانابة والاستغفار لمن في الارض وطلب الرحمة والرضوان لهم من ربهم كما قال الله عز وجل ويستغفيرون ليمن في الارض ربنا وسعت كل شء رحمة وعيلما فاغفر	2423.5	41	289	300	300	-22512436646423809	-5937896777654441428	1103	1602	83.89513397216797	189	GVDB20200108-ara1.mARkdown	Kraken210622021802-ara1.inProgress
